ALink,SName,SLink,Lyric,language
/ivete-sangalo/,Olha,/ivete-sangalo/olha.html,"Olha você tem todas as coisas
Que um dia eu sonhei pra mim
A cabeça cheia de problemas
Mas eu não me importo
Eu gosto mesmo assim

Tem os olhos cheios de esperança
De uma cor que ninguém mais possui
Me traz meus passados e a lembrança
Coisas que eu quis ser e não fui

Olha você vive tão distante
Muito além do que eu posso ter
E eu que sempre fui tão inconstante
Desculpe meu amor, agora é pra valer

Olha vem comigo aonde eu for, onde eu for
Seja meu amante, meu amado, meu amor
Vem seguir comigo meu caminho
E viver a vida só de amor

Olha você vive tão distante
Muito além do que eu posso ter
E eu que sempre fui tão inconstante
Te juro meu amor, agora é pra valer

Olha vem, vem comigo aonde eu for, onde eu for
Seja minha amante, minha amada, meu amor
Vem seguir comigo meu caminho
E viver a vida só de amor",pt
/ivete-sangalo/,Onda Poderosa (Part. Gloria Groove),/ivete-sangalo/onda-poderosa-part-gloria-groove.html,"'Tá vindo um tempo novo
Tudo preparado já me vejo no balanço do povo
Uma onda poderosa
Daquelas que não tem pra onde correr
É aí que a gente se joga

'Tá vindo um tempo novo
Tudo preparado já me vejo no balanço do povo, yeah-eh
Uma onda poderosa
Daquelas que não tem pra onde correr
É aí que a gente se joga, eh

'To contando você
Conte aí pra gente ver
Pra geral sair do chão e ferver nesse bailão
Ohhh

Pula, pula, pula, pula aê
Pula, pula, pula aê
Pula, pula, pula aê
A gente quer ver
Pula, pula, pula, pula aê
Pula, pula, pula aê
Pula, pula, pula aê

Vai Ivete

Eu 'to falando da galera que é da positiva
Que 'tá sempre na moral e de boa com a vida
Chega junto nessa pista que já 'tá fervendo
'To sentindo um movimento acontecendo
Saudade de abraçar você meu bem
Solta o corpo aproveita e balança também
Essa moda 'tá fazendo a gente se jogar
Me abrace e vamos preparar, oh yeah

Pula, pula, pula, pula aê (oh, yeah)
Pula, pula, pula aê (na-na-não)
Pula, pula, pula aê (aham)
Que a gente quer ver
Pula, pula, pula, pula aê
Pula, pula, pula aê
Pula, pula, pula aê
A gente quer ver

Oh, yeah
Oh, yah
Au

'Tá vindo um tempo novo, ha!
Tudo preparado já me vejo no balanço do povo, yeah-eh
(Uma onda poderosa) poderosa
Daquelas que não tem pra onde correr
É aí que a gente se joga

'Tá vindo

'Tá vindo um tempo novo, auhm
Tudo preparado já me vejo no balanço do povo
Uma onda poderosa
(Poderosa!)
Daquelas que não tem pra onde correr
É aí que a gente se joga

'To contando com você
Conte aí pra gente ver
Pra geral sair do chão
(E ferver nesse bailão)
Ohhh

Pula, pula, pula, pula aê
Pula, pula, pula aê (yeah-eh-he-he)
Pula, pula, pula aê
Que a gente quer ver
Pula, pula, pula, pula aê
Pula, pula, pula aê
Pula, pula, pula aê
Olha a Groove

Segurou, olha quem chegou
Um brilho de amor, Como se eu fosse flor
Pirraça no gueto, o povo do gueto avisou
Abalou, abalou, sacudiu, balançou

Chego, chegando, botando mó banca, não se mete
Sou pique zica, vida louca, sou cabra da peste
E quem diria a bonequinha, vulgo Lady Leste
Voando alto, tirando mó onda com a Ivete

Pula, pula, pula, pula aê
Pula, pula, pula aê
Pula, pula, pula aê
A gente quer ver
Pula, pula, pula, pula aê
Pula, pula, pula aê
Pula, pula, pula aê
A gente quer ver

Pula, pula, pula, pula aê
Pula, pula, pula aê
Pula, pula, pula aê
A gente quer ver
Pula, pula, pula, pula aê
Pula, pula, pula aê
Pula, pula, pula aê
A gente quer ver

A gente vai ver
(A gente vai ver)
A gente quer ver
(A gente pode ver)
A gente vai ver
(A gente 'tá pra ver)",pt
/ivete-sangalo/,Onde Você Se Esconde,/ivete-sangalo/onde-voce-se-esconde.html,"Onde você se esconde?
Aonde te encontrar?
Em um lugar bem longe
Em minha cabeça...

Onde você se esconde?
Que nome você tem?
Se você mora em Londres?
Se você tem alguém?...

Meu amor me dê um sinal
Dê um toque paranormal
Quero toda sua alegria
Dias, dias, dias e dias...

Será que é um sonho?
Será que é real?
E vai marcar prá sempre
A minha vida...

Será que é do bem?
Será que é cruel?
Um anjo descuidado
Que vai cair do céu...

Meu amor me dê um sinal
Dê um toque paranormal
Quero toda sua alegria
Dias, dias, dias e dias...

Eu quero encontrar
Você!
Prá gente namorar
A vida inteira
Eu quero namorar
Você!
Prá gente se encontrar
A vida inteira...

Meu amor me dê um sinal
Dê um toque paranormal
Quero toda sua alegria
Dias, dias e dias...

Eu quero encontrar
Você!
Prá gente namorar
A vida inteira...(2x)",pt
/ivete-sangalo/,Os Seus Botões,/ivete-sangalo/os-seus-botoes.html,"Os botões da blusa que você usava
E meio confusa desabotoava
Iam pouco a pouco me deixando ver
No meio de tudo
Um pouco de você

Amantes se dão
Travesseiros soltos
Roupas pelo chão
Braços que se abraçam

Bocas que murmuram
Palavras de amor
Enquanto se procuram
Chovia lá fora

E a capa pendurada assistia a tudo
E não dizia nada
E aquela blusa que você usava
Num canto qualquer
Tranquila esperava",pt
/ivete-sangalo/,"Ou Seja, Cerveja",/ivete-sangalo/ou-seja-cerveja.html,"Sabe a sensação quando alguém te beija?
Ou seja, cerveja
Sabe aquele sonho que você deseja?
Ou seja, Cerveja
Uma roda de amigos todos numa mesa
Ou seja, Cerveja
Uma Nova Schin gelada vindo na bandeja
Ou seja, Cerveja

Eu brindo sim
Eu brindo a alegria numa Nova Schin
Eu brindo sim
Eu brindo sim
Eu brindo a alegria numa Nova Schin
Eu brindo sim
Eu brindo a alegria numa Nova Schin
Eu brindo sim
Eu brindo sim
Eu brindo a alegria numa nova Schin

Sabe a sensação quando alguém te beija?
Ou seja, cerveja
Sabe aquele sonho que você deseja?
Ou seja, cerveja
Uma Nova Schin gelada de bandeja
Ou seja cerveja
Swingou?
''BEBA COM MODERAÇÃO''",pt
/ivete-sangalo/,País Tropical (Shakira com Ivete Sangalo - Rock In Rio 2011),/ivete-sangalo/pais-tropical-shakira-com-ivete-sangalo-rock-in-rio-2011.html,"Moro...
Num país tropical,
Abençoado por deus
E bonito por natureza (mas que beleza!)

Em fevereiro (em fevereiro)
Tem carnaval (tem carnaval)
Eu tenho um fusca e um violão,
Sou flamengo e tenho uma nêga chamada tereza
""sambaby"", ""sambaby""
Eu posso não ser um band leader (pois é)
Mas assim mesmo, lá em casa todos meus amigos, meus camaradinhas me respeitam (pois é)

Essa é a razão da simpatia, do poder do algo mais e da alegria...
Sou flá,flá ela eh me me

Tudo o que eu quero nessa vida
É amar você
Amar você
O seu amor é como uma chama acesa
Que me queima de prazer
De prazer (2x)

Eu já falei com deus que não vou te deixar
Vou te levar pra onde
Pra qualquer lugar
Já fiz de tudo pra não te perder

Arerê,
Um lobby, um hobby, um love com você
Arerê,
Um lobby, um hobby, um love com você
Cai, cai, cai, cai, cai pra cá
Hey, hey, hey
Tudo, tudo,tudo, vai rolar
Arerê,
Um lobby, um hobby, um love com você
Arerê,
Um lobby, um hobby, um love com você",pt
/ivete-sangalo/,Pan Americana,/ivete-sangalo/pan-americana.html,"Quem vem de lá
Cai na rede de trança
Se dá no pé, pega nesse beat, embala
Olé, olá, meu chapéu de guirlanda
De Daomé vi princesa Odara(2x)
Princesa Xerazade
Filha de Zanzibar
Raio da liberdade
Há de se admirar
Ah!
Nesse toque você não fica parada, não(4x)
Pan-americana bailando a baiana ma
Pan-americana baila
Saia lá no porto
Para a rua andar luar
Saia de Banthu
Saia de bata
Subi do Engenho Novo
Pra Gamboa farrear
Na carreira do bando
Esse toque girar
Nesse toque você não fica parada, não(4x)
Pan-americana bailando a baiana ma
Ki ki kirikiri ki ki, quem não quer
Viva São João",pt
/ivete-sangalo/,Pega Leve - Nova Schin Ano Novo,/ivete-sangalo/pega-leve-nova-schin-ano-novo.html,"A festa vai começar,
leve tudo que é de bom pro ano novo que virá,
leve o seu abraço,
leve seu beijo,
leve seu sorriso,
leve todos seus desejos,
pega leve com as pessoas que gostam de você,
pega leve com a vida,
pega leve com o seu bem querer,
pega leve com os amigos,
vamos comemorar,
você está na boa mas pode melhorar....

A festa vai começar,
leve tudo que é de bom pro ano novo que virá,
pegue a beleza,
pegue a esperança,
pega leve com o mundo e leve as boas lembranças,
nesse ano novo,
pega leve tudo que faz,
pega todo amor e leve toda a paz.

Ano Novo se brinda assim
Pega leve, pega leve, Nova Schin.
Ano Novo se brinda assim
Pega leve, pega leve, Nova Schin.",pt
/ivete-sangalo/,Pegue Aí,/ivete-sangalo/pegue-ai.html,"Vamos unir o nosso pensamento
Vamos juntar nossa filosofia
Farei voce vibrar,com a nossa melodia

Nos temos a mesma mania.
Pare para reparar
Ola vê lá
O que nos queremos é sempre cantar (2x)

Refrão
Pegue ai!
Eu não sei esse passo venha me ensinar
Aprendi, me deixe a vontade eu quero é dançar

Ao som da maré a briza do mar uma sorriso envolvente
Eu poder te encontrar , eu danço na rua no beco em qualquer lugar(2x)

Solte o corpo jogue o corpo pra la não deixe a chama apagar
Deixe esse fogo acender
? nesse enbalo eu tambem quero ir não me deixe aqui
Aqui não é o meu lugar

Refrão",pt
/ivete-sangalo/,Pensando em Nós Dois,/ivete-sangalo/pensando-em-nos-dois.html,"Tava pensando em nós dois
Buscando um jeito inédito pra falar de amor
Nem reparei que o tempo passou
Sonhando, pensando, querendo
Meus olhos caçando você
Pensando, sonhando, querendo
Minha boca mirando você

Já é
Suficientemente especial
Posso dizer
Que encontrei
A cara metade que eu sempre busquei

Basta olhar pra você
Pra minha boca querer
Um beijo, bis
Pela sorte de ter
Alguém como você
Sou feliz

Tava pensando em nós dois
Buscando um jeito inédito pra falar de amor
E reparei que o tempo passou
Tava pensando em nós dois
Buscando um jeito inédito pra falar de amor
Nem reparei que o tempo passou
Sonhando, pensando, querendo
Meus olhos caçando você
Pensando, sonhando, querendo
Minha boca mirando você

Já é
Suficientemente especial
Posso dizer
Que encontrei
A cara metade que eu sempre busquei

Basta olhar pra você
Pra minha boca querer
Um beijo, bis
Pela sorte de ter
Alguém como você
Sou feliz

Basta olhar pra você
Pra minha boca querer
Um beijo, bis
Pela sorte de ter
Alguém como você
Sou feliz

Basta olhar pra você
Pra minha boca querer
Um beijo, bis
Pela sorte de ter
Alguém como você
Sou feliz

Basta olhar pra você
Pra minha boca querer
Um beijo, bis
Pela sorte de ter
Alguém como você

Tava pensando em nós dois",pt
/ivete-sangalo/,Penso,/ivete-sangalo/penso.html,"Penso naquele menino
A cada manhã
Penso naquele menino
Em toda estação

Penso na mesa do bar
Vendo a televisão, penso
Penso naquele menino
Em outro país

Penso no momento triste
Um momento feliz
Se o telefone tocar
Já vem em mim tentação

Penso...
Penso nele todo dia
Ele é minha alegria oh oh oh
Penso nele todo dia
Ele é minha alegria oh oh oh",pt
/ivete-sangalo/,Perto de Mim (Part. Vitin),/ivete-sangalo/perto-de-mim-part-vitin.html,"Com você o azul do céu é mais bonito
Meu prazer é mais sincero do seu lado
Eu adoro ter você
No seu colo
Eu encontro a paz

Por você mergulho fundo no oceano
Vou buscar aquela pérola mais rara
Quem me dera ter você
Toda hora e poder te falar

Eu te quero sim perto de mim
E sempre assim, eu vou te amar
Eu te quero sim perto de mim
E sempre assim, eu vou te amar

Com você o azul do céu é mais bonito
Meu prazer é mais sincero do seu lado
Quem me dera ter você
No seu colo
Eu encontro a paz

Por você mergulho fundo no oceano
Vou buscar aquela pérola mais rara
Quem me dera ter você
Toda hora e poder te falar

Eu te quero sim perto de mim
E sempre assim eu vou te amar
Eu te quero sim perto de mim
E sempre assim eu vou te amar

Eu te quero sim perto de mim
E sempre assim eu vou te amar
Eu te quero assim perto se mim
E sempre assim eu vou te amar

E sempre assim eu vou te amar
Eu vou te amar",pt
/ivete-sangalo/,Poder,/ivete-sangalo/poder.html,"Nesta pista cheia de balanço
Meu amor, só dá você
Só dá você
Todo mundo dança ao seu comando
Mas eu paro pra te ver
Só pra te ver
O perigo é alguém se apaixonar
Todo mundo busca o seu olhar
Você tem uma luz, tem um segredo
Só de desejar eu sinto medo
Uh, yeah, yeah, yeah
Quem tem o poder é você
Já percebi esse seu jeito tão lindo
O estilo e seu esse modo de andar
Sorriso e uma alegria tão boa
Vou dizer...
Uh, yeah, yeah, yeah
Quem tem o poder é você",pt
/ivete-sangalo/,Pop Zen,/ivete-sangalo/pop-zen.html,"Tudo que você tem não é seu
Tudo que você guardar
Não lhe pertence
Nunca lhe pertencerá

Tudo que você tem não é seu
Tudo que você guardar
Pertence ao tempo,
que tudo transformará

Só é seu aquilo que você dá
Tudo aquilo que você não percebeu
Tudo que não quis olhar
É como o tempo

Que você deixou passar
Tudo aquilo que você escondeu
Tudo que não quis mostrar
Deixe que o tempo, com o tempo

Vai revelar
Só é seu aquilo que você dá
O beijo que você deu
É seu, é seu
É seu beijo",pt
/ivete-sangalo/,"Por Causa de Você, Menina",/ivete-sangalo/por-causa-de-voce-menina.html,"Por causa de você bate em peito...
Baixinho quase calado coração
apaixonado por você
Menina...

Menina que num sabe quem eu sou
menina que não conhece meu amor

Mas você passa não me olha...
Mas eu olho pra você

Você não me diz nada...
Mas eu digo pra você

Você por mim não chora...
Mas eu choro por você",pt
/ivete-sangalo/,Postal,/ivete-sangalo/postal.html,"Alguém que está
Ausente
É você, meu amor
Ausente

Meu desabafar está em viver
Meu Deus, por que
Que te amar é ser sincero
Então, morrer de paixão sem fim
Vou te amar
É sim Volta pra mim

Do cais acenava
Mensagem
E a sede vai me matar
Mensagem
O amor que terminou num beijo
Bye, Bye
Quem tanto amei
Deve haver alguém bem feliz
E amar, meu Deus, quem tanto amei
Alguém que se ausenta num postal",pt
/ivete-sangalo/,Pra Falar de Você,/ivete-sangalo/pra-falar-de-voce.html,"Se fosse fácil falar de você
A mais bela palavra não vai descrever você

Ah, quando eu vejo o Sol,
Só vejo seu nome
Bate uma saudade do seu corpo pra brincar

Lindo, bacana, se apressa
Que eu quero você
Me puxa, me agarra, se enrosca, que pago pra ver

Eu vou te lambuzar de batom",pt
/ivete-sangalo/,Pra Frente,/ivete-sangalo/pra-frente.html,"Tripulantes da nave ambulante
Com destino à felicidade
Quem bate, quem bate
Quem sabe, sabe
Desfrutar dessa energia do calor que vem da rua

Quem bate, quem bate
Quem sabe, sabe
Desfrutar dessa energia do calor que vem da rua

Me beija, me leva
Me deixa mais contente
Pra frente, pra frente, frente
Pra frente, pra frente, frente
Nossa vida vai, nossa vida vai
Pra frente, pra frente, frente
Pra frente, pra frente, frente
Nossa vida vai, como manda o figurino

Pra frente, pra frente, frente
Pra frente, pra frente, frente
Nossa vida vai, nossa vida vai
Pra frente, pra frente, frente
Pra frente, pra frente, frente
Nossa vida vai, como manda o figurino",pt
/ivete-sangalo/,Pra Sempre Ter Você,/ivete-sangalo/pra-sempre-ter-voce.html,"Bola de cristal
Me diga como eu vou ficar
Sem saber se ter você
É tudo que eu posso fazer
Tanto eu tenho pra falar
Mas você foge sem por quê
Fica a se perder de mim
Mas sei que vou te achar
Vem cá
Me mostra toda a sua perfeição
Que eu encontrei quando te vi
Assim eu juro
Nunca vou te magoar
Eu quero o teu sorriso pra mim
Quero dormir e acordar com você
Sempre, sempre
Eu quero o seu olhar só pra mim
Quero viver
Quero ter você
Pra sempre ter você
Sempre fiz falsas promessas
Mas agora é pra valer
Procurava um grande amor
E em você eu encontrei
Não quero dissimular
Um sentimento tão normal
Quero ter você junto de mim
E isso é tão natural
Vem cá
Esquece o medo bobo de falar de amor
Porque não é igual
Eu sei
Você nunca vai se arrepender",pt
/ivete-sangalo/,Pra Você (Part. Bell Marques),/ivete-sangalo/pra-voce-part-bell-marques.html,"Ô, ô, xá, lá, lá, lá
Ô, ô, ô, xá, lá, lá, lá
Ô, ô, ô, xá, lá, lá, lá
Ô, ô, ô, xá, lá, lá, lá

Não chore, não, ainda estou contigo
Eu vim aqui pra te fazer feliz
O seu peito, meu aconchego
Nos seus braços não sinto medo
Tudo é mais bonito se você está do meu lado

Não chore, não, ainda estou contigo
Eu vim aqui pra te fazer feliz
O teu peito, meu aconchego
Com você eu não sinto medo
Tudo é mais bonito se você está do meu lado

É você, bem-querer
Que me traz felicidade
Pra você, bem-querer
Que eu canto esses versos de amor

Ô, ô, ô, xá, lá, lá, lá
Ô, ô, ô, xá, lá, lá, lá

Não chore, não, ainda estou contigo

É você, bem-querer

Ô, ô, ô, xá, lá, lá, lá
Ô, ô, ô, xá, lá, lá, lá

Não chore, não",pt
/ivete-sangalo/,Prontas Pra Divar (Part. Claudia Leitte),/ivete-sangalo/prontas-pra-divar-part-claudia-leitte.html,"Pô pô pô pôpôpô
Pô pô pô pôpôpô

To pronta pra
To pronta pra
To pronta
Pra brilhar
To pronta pra
To pronta pra
To pronta
Pra brilhar

E eu só quero do amor mais emotion
Pernas bailarina pronta
Salto panturrilha e coxa
Um trato com carinho como elas pedirem
Deixando as minhas pernas prontas pra seduzirem
Ai ai ai

Que bom que bom momento todo mundo pirou
Olhando para as pernas quando mamãe passou
Lisinha aveludada pronta para o show
Mulher que é 2 em 1 canta e dança, arrasou
Um viva para as mulheres 2 em 1

To pronta pra
To pronta pra
To pronta
Pra brilhar
To pronta pra
To pronta pra
To pronta
Pra brilhar

Brilha
Com minhas pernas posso tudo
Andar correndo pelo mundo
Somos poderosas, dançamos livres
Somos deusas, mulheres incríveis

Vovó, mamãe, irmã, sobrinha, prima, filha, amiga, vizinha

Toda vida são mulheres
Todas lindas são mulheres
Todas deusas são mulheres
Todas juntas são mulheres

Ai ai ai

To pronta pra
To pronta pra
To pronta
Pra brilhar
To pronta pra
To pronta pra
To pronta
Pra brilhar",pt
